transaction_id,day,month,year,week_name,brand,laptop_model,units_sold,price_per_unit,customer_name,gender,customer_age,City,payment_method,customer_rating
TXN03809,21,October,2024,Monday,Dell,XPS 13,1,90787,Nirvi Venkataraman,F,37,Delhi,UPI,5
TXN03810,18,February,2025,Tuesday,HP,Pavilion x360,1,61620,Vedika Dar,F,63,Bengaluru,Cash,1
TXN03811,8,July,2024,Monday,Acer,Swift 3,4,97593,Dhanush Bhagat,M,19,Pune,UPI,4
TXN03812,24,January,2025,Friday,Apple,MacBook Pro,3,27485,Rasha Varghese,F,64,Lucknow,UPI,5
TXN03813,19,April,2025,Saturday,Acer,Swift 3,5,89831,Shalv Rau,M,24,Vasai-Virar,Cash,3
TXN03814,20,May,2024,Monday,Dell,Latitude 7490,1,96203,Eva Contractor,F,49,Bengaluru,Credit Card,3
TXN03815,13,December,2024,Friday,Acer,Predator Helios,1,64179,Misha Manda,F,45,Indore,Cash,4
TXN03816,7,April,2025,Monday,Asus,ROG Zephyrus,2,96174,Himmat Sekhon,M,22,Nagpur,Cash,3
TXN03817,2,May,2024,Thursday,Apple,MacBook Pro,2,54345,Piya Bobal,F,25,Srinagar,Cash,3
TXN03818,11,August,2024,Sunday,MSI,GF63 Thin,2,44010,Seher Shukla,F,61,Kalyan,Cash,1
TXN03819,2,January,2025,Thursday,Lenovo,ThinkPad X1,5,66515,Indrajit Shenoy,M,49,Jaipur,Debit Card,4
TXN03820,12,October,2024,Saturday,HP,Omen 15,1,93289,Ranbir Dada,M,28,Delhi,Cash,5
TXN03821,14,January,2025,Tuesday,Apple,MacBook Pro,4,96035,Reyansh Singhal,M,57,Srinagar,Debit Card,5
TXN03822,25,November,2024,Monday,HP,Omen 15,1,28357,Kaira Gera,F,52,Agra,Credit Card,5
TXN03823,28,December,2024,Saturday,Dell,XPS 13,3,68841,Parinaaz Dubey,F,25,Srinagar,Cash,4
TXN03824,17,December,2024,Tuesday,Acer,Swift 3,5,71174,Advik Sarin,M,47,Hyderabad,Debit Card,4
TXN03825,24,June,2024,Monday,Lenovo,Legion Y540,3,53700,Onkar Chhabra,M,35,Ahmedabad,Credit Card,3
TXN03826,10,January,2025,Friday,Apple,MacBook Pro,2,64078,Prerak Handa,M,44,Ghaziabad,Credit Card,4
TXN03827,13,October,2024,Sunday,Lenovo,Legion Y540,3,43177,Damini Sem,F,34,Bhopal,Debit Card,5
TXN03828,21,June,2024,Friday,Asus,VivoBook 15,1,64914,Samar Master,M,27,Ludhiana,Debit Card,3
TXN03829,30,July,2024,Tuesday,Dell,Latitude 7490,3,36136,Ahana  Ganesh,F,41,Mumbai,Cash,4
TXN03830,22,January,2025,Wednesday,Acer,Swift 3,1,71340,Nirvaan Bal,M,49,Kalyan,UPI,2
TXN03831,26,December,2024,Thursday,Acer,Predator Helios,3,41188,Hrishita Rama,F,41,Kanpur,Credit Card,2
TXN03832,14,July,2024,Sunday,Apple,MacBook Air,3,50705,Sahil Dhar,M,27,Bengaluru,Cash,5
TXN03833,8,December,2024,Sunday,Asus,ROG Zephyrus,3,53692,Vivaan Madan,M,41,Ludhiana,Credit Card,4
TXN03834,3,October,2024,Thursday,HP,Pavilion x360,5,47419,Gatik Walia,M,58,Varanasi,Credit Card,3
TXN03835,11,August,2024,Sunday,Asus,ROG Zephyrus,2,69384,Vidur Mani,M,44,Mumbai,Credit Card,3
TXN03836,17,December,2024,Tuesday,Dell,Inspiron 15,3,74056,Keya Bhat,F,54,Agra,Credit Card,1
TXN03837,9,August,2024,Friday,Apple,MacBook Air,2,54711,Zain Sampath,M,60,Indore,Cash,2
TXN03838,3,March,2025,Monday,Acer,Predator Helios,5,70359,Anahi Dutta,F,43,Vasai-Virar,Cash,1
TXN03839,14,November,2024,Thursday,Acer,Predator Helios,3,50810,Rhea Bhakta,F,58,Jaipur,Cash,1
TXN03840,30,May,2024,Thursday,HP,Pavilion x360,4,55129,Chirag Khosla,M,53,Indore,Credit Card,3
TXN03841,17,February,2025,Monday,HP,Envy 13,3,30183,Raunak Tandon,M,28,Nagpur,Debit Card,2
TXN03842,16,July,2024,Tuesday,Lenovo,ThinkPad X1,5,37986,Vaibhav Mallick,M,46,Vasai-Virar,Debit Card,1
TXN03843,24,November,2024,Sunday,HP,Envy 13,3,40453,Nayantara Savant,F,47,Agra,Cash,2
TXN03844,20,October,2024,Sunday,MSI,Modern 14,1,54850,Zain Bhandari,M,54,Kanpur,UPI,5
TXN03845,15,September,2024,Sunday,Dell,XPS 13,5,61465,Diya Chanda,F,18,Faridabad,Credit Card,1
TXN03846,1,February,2025,Saturday,HP,Omen 15,3,61834,Sumer Banerjee,M,21,Srinagar,UPI,4
TXN03847,17,September,2024,Tuesday,Dell,XPS 13,4,47967,Lakshit Saraf,M,48,Indore,Credit Card,5
TXN03848,31,January,2025,Friday,MSI,Modern 14,4,49010,Shaan Sastry,M,27,Mumbai,Cash,1
TXN03849,5,October,2024,Saturday,MSI,Modern 14,4,81686,Madhav Sarna,M,32,Faridabad,UPI,1
TXN03850,12,April,2025,Saturday,Lenovo,ThinkPad X1,5,91624,Aaina Kaul,F,52,Kanpur,UPI,5
TXN03851,17,October,2024,Thursday,Asus,VivoBook 15,1,40175,Divit Ratti,M,55,Meerut,Debit Card,5
TXN03852,11,November,2024,Monday,MSI,Modern 14,2,57741,Anay Kaul,M,44,Nagpur,Credit Card,4
TXN03853,4,February,2025,Tuesday,Asus,ROG Zephyrus,1,62425,Zeeshan Raj,M,42,Indore,Cash,2
TXN03854,9,October,2024,Wednesday,HP,Omen 15,3,52407,Tushar Bahri,M,46,Hyderabad,Cash,1
TXN03855,8,August,2024,Thursday,Asus,VivoBook 15,2,88261,Dishani Rau,F,53,Vadodara,Credit Card,3
TXN03856,14,June,2024,Friday,HP,Omen 15,5,59436,Dharmajan Malhotra,M,29,Vadodara,UPI,5
TXN03857,25,April,2025,Friday,Acer,Swift 3,2,43982,Kiaan Kumar,M,24,Kolkata,UPI,5
TXN03858,14,March,2025,Friday,MSI,GF63 Thin,2,70785,Madhup Suresh,M,43,Nashik,Debit Card,5
TXN03859,10,February,2025,Monday,Acer,Swift 3,5,88256,Manikya Uppal,F,21,Faridabad,Credit Card,5
TXN03860,20,August,2024,Tuesday,MSI,Modern 14,1,98061,Indrans Bhardwaj,M,50,Delhi,UPI,3
TXN03861,9,February,2025,Sunday,HP,Pavilion x360,3,88277,Tejas Zachariah,M,23,Rajkot,Credit Card,1
TXN03862,23,September,2024,Monday,Apple,MacBook Air,4,37780,Vedika Bhandari,F,18,Thane,Cash,2
TXN03863,2,December,2024,Monday,Apple,MacBook Pro,1,69438,Nakul Shan,M,28,Lucknow,Debit Card,5
TXN03864,29,June,2024,Saturday,Apple,MacBook Pro,5,87391,Shayak Ram,M,34,Ghaziabad,Credit Card,3
TXN03865,22,September,2024,Sunday,Acer,Aspire 5,1,33233,Abram Virk,M,25,Delhi,Cash,2
TXN03866,4,December,2024,Wednesday,HP,Pavilion x360,2,41388,Trisha Viswanathan,F,59,Nashik,UPI,1
TXN03867,26,July,2024,Friday,MSI,Modern 14,2,41235,Hiran Batta,M,30,Varanasi,Credit Card,4
TXN03868,9,January,2025,Thursday,HP,Pavilion x360,5,54629,Arhaan Hayre,M,27,Varanasi,UPI,2
TXN03869,7,September,2024,Saturday,MSI,Modern 14,2,93361,Aniruddh Sarkar,M,19,Nashik,Cash,3
TXN03870,16,June,2024,Sunday,Asus,VivoBook 15,5,84608,Hansh Kanda,M,19,Meerut,Credit Card,5
TXN03871,19,December,2024,Thursday,HP,Omen 15,5,54155,Shlok Chaudhuri,M,60,Varanasi,Cash,3
TXN03872,3,January,2025,Friday,Dell,Inspiron 15,4,42334,Keya Balasubramanian,F,25,Jaipur,UPI,5
TXN03873,21,June,2024,Friday,HP,Pavilion x360,3,97229,Madhup Chauhan,M,51,Bhopal,UPI,5
TXN03874,30,November,2024,Saturday,Lenovo,ThinkPad X1,1,93552,Reyansh Dhaliwal,M,37,Kalyan,Credit Card,2
TXN03875,15,August,2024,Thursday,Asus,TUF Gaming,4,79730,Aniruddh Raval,M,36,Vadodara,Debit Card,3
TXN03876,20,April,2025,Sunday,Apple,MacBook Pro,2,28599,Yuvaan Shukla,M,48,Meerut,Credit Card,1
TXN03877,8,July,2024,Monday,MSI,Modern 14,1,57610,Aarush Mangat,M,48,Bengaluru,Debit Card,1
TXN03878,8,December,2024,Sunday,Dell,Inspiron 15,1,51781,Myra Ramakrishnan,F,39,Varanasi,Debit Card,1
TXN03879,25,May,2024,Saturday,Acer,Predator Helios,3,76167,Samar Bains,M,29,Faridabad,Credit Card,3
TXN03880,17,September,2024,Tuesday,Asus,TUF Gaming,5,85514,Hridaan Chacko,M,31,Ludhiana,UPI,3
TXN03881,11,April,2025,Friday,Dell,Latitude 7490,4,30400,Sahil Dugar,M,64,Indore,Cash,3
TXN03882,27,March,2025,Thursday,Asus,VivoBook 15,3,71610,Ahana  Chauhan,F,44,Jaipur,Debit Card,2
TXN03883,25,April,2025,Friday,Dell,Inspiron 15,5,48672,Raghav Bawa,M,33,Kalyan,Debit Card,1
TXN03884,10,November,2024,Sunday,MSI,GF63 Thin,4,71020,Amani Apte,F,29,Kanpur,UPI,5
TXN03885,11,October,2024,Friday,Dell,XPS 13,2,93892,Shaan Raval,M,38,Thane,Cash,2
TXN03886,27,December,2024,Friday,HP,Omen 15,5,98094,Drishya Kibe,M,55,Indore,Credit Card,1
TXN03887,5,October,2024,Saturday,MSI,Modern 14,5,89509,Priyansh Raja,M,46,Hyderabad,UPI,4
TXN03888,5,May,2024,Sunday,Dell,Latitude 7490,4,92717,Sana Arora,F,32,Visakhapatnam,Cash,3
TXN03889,21,August,2024,Wednesday,Apple,MacBook Pro,4,86206,Misha Yogi,F,61,Vasai-Virar,Credit Card,3
TXN03890,29,June,2024,Saturday,Acer,Predator Helios,1,40368,Dhruv Gaba,M,26,Ahmedabad,UPI,2
TXN03891,7,April,2025,Monday,MSI,GF63 Thin,1,65758,Ranbir Dhar,M,61,Lucknow,Credit Card,5
TXN03892,31,March,2025,Monday,HP,Envy 13,1,68221,Renee Srinivas,F,43,Bengaluru,Cash,5
TXN03893,29,August,2024,Thursday,Dell,Inspiron 15,4,38715,Adira Borra,F,51,Delhi,Debit Card,4
TXN03894,27,February,2025,Thursday,Dell,Inspiron 15,4,48341,Shamik Mall,M,47,Meerut,Debit Card,4
TXN03895,3,April,2025,Thursday,Asus,ROG Zephyrus,3,48376,Samaira Samra,F,32,Rajkot,Cash,5
TXN03896,3,November,2024,Sunday,Apple,MacBook Air,1,67948,Anahita Basak,F,29,Vasai-Virar,UPI,3
TXN03897,19,June,2024,Wednesday,MSI,Modern 14,1,45177,Nakul Vora,M,55,Ludhiana,UPI,2
TXN03898,4,October,2024,Friday,Asus,VivoBook 15,2,86169,Advik Sunder,M,37,Lucknow,Credit Card,3
TXN03899,18,March,2025,Tuesday,Acer,Aspire 5,5,62502,Nirvi Raja,F,62,Rajkot,Credit Card,1
TXN03900,9,August,2024,Friday,Dell,XPS 13,4,84455,Kimaya Arora,F,22,Hyderabad,Cash,4
TXN03901,12,March,2025,Wednesday,Acer,Swift 3,5,78963,Myra Sule,F,21,Surat,Credit Card,2
TXN03902,14,March,2025,Friday,Acer,Predator Helios,1,89194,Nehmat Kumar,M,63,Varanasi,Cash,2
TXN03903,7,January,2025,Tuesday,Apple,MacBook Air,5,79885,Zeeshan Iyengar,M,37,Hyderabad,Credit Card,1
TXN03904,12,February,2025,Wednesday,MSI,GF63 Thin,5,99862,Ehsaan Jain,M,45,Ghaziabad,UPI,1
TXN03905,24,January,2025,Friday,Asus,VivoBook 15,4,79666,Kavya Hans,F,61,Kalyan,UPI,1
TXN03906,16,June,2024,Sunday,Dell,Inspiron 15,5,80926,Badal Hora,M,45,Mumbai,UPI,4
TXN03907,6,January,2025,Monday,Acer,Aspire 5,3,74862,Stuvan Sani,M,55,Varanasi,Credit Card,4
TXN03908,14,February,2025,Friday,Asus,ROG Zephyrus,4,30043,Arnav Karpe,M,43,Agra,Credit Card,4
TXN03909,1,August,2024,Thursday,Dell,Inspiron 15,5,31563,Amani Wadhwa,F,58,Indore,Debit Card,1
TXN03910,15,August,2024,Thursday,Dell,Latitude 7490,1,86099,Nirvaan Divan,M,22,Vasai-Virar,Credit Card,3
TXN03911,19,April,2025,Saturday,Lenovo,IdeaPad S340,3,81760,Anahita Dhillon,F,41,Jaipur,UPI,2
TXN03912,13,December,2024,Friday,MSI,Modern 14,5,86618,Sara Sunder,F,63,Varanasi,Debit Card,3
TXN03913,1,July,2024,Monday,MSI,GF63 Thin,2,26680,Indranil Sem,M,50,Visakhapatnam,Debit Card,1
TXN03914,13,October,2024,Sunday,Acer,Swift 3,1,72207,Vihaan Srivastava,M,33,Meerut,Credit Card,5
TXN03915,12,April,2025,Saturday,Acer,Swift 3,2,33618,Lavanya Sha,F,23,Rajkot,Cash,2
TXN03916,29,June,2024,Saturday,Acer,Predator Helios,2,61332,Nehmat Mand,M,48,Ghaziabad,Debit Card,5
TXN03917,10,July,2024,Wednesday,Apple,MacBook Pro,5,82372,Advik Dhar,M,55,Thane,Cash,5
TXN03918,26,August,2024,Monday,Asus,VivoBook 15,1,64427,Miraan Contractor,M,51,Thane,UPI,2
TXN03919,26,June,2024,Wednesday,HP,Omen 15,3,76150,Urvi Barad,F,25,Vasai-Virar,Cash,3
TXN03920,24,November,2024,Sunday,Asus,TUF Gaming,1,27923,Kiaan Tata,M,37,Kanpur,Cash,3
TXN03921,27,June,2024,Thursday,HP,Pavilion x360,5,32218,Tanya Grover,F,54,Vadodara,Cash,2
TXN03922,3,February,2025,Monday,Apple,MacBook Pro,5,84944,Manikya Dua,F,37,Bengaluru,Cash,2
TXN03923,18,January,2025,Saturday,Apple,MacBook Air,4,45259,Kashvi Chatterjee,F,43,Lucknow,UPI,3
TXN03924,13,March,2025,Thursday,Lenovo,ThinkPad X1,5,66220,Hansh Varkey,M,27,Kanpur,Cash,2
TXN03925,28,August,2024,Wednesday,Apple,MacBook Pro,4,99505,Faiyaz Dass,M,62,Varanasi,Debit Card,5
TXN03926,6,November,2024,Wednesday,HP,Pavilion x360,4,69160,Ela Ram,F,65,Patna,Credit Card,4
TXN03927,24,November,2024,Sunday,Dell,Inspiron 15,5,34067,Nitya Lala,F,64,Delhi,Debit Card,5
TXN03928,27,February,2025,Thursday,Asus,TUF Gaming,3,58405,Fateh Ray,M,62,Indore,Credit Card,3
TXN03929,28,April,2025,Monday,Lenovo,ThinkPad X1,5,62116,Kavya Gade,F,48,Nashik,UPI,3
TXN03930,22,October,2024,Tuesday,Acer,Aspire 5,5,40495,Biju Bhakta,M,22,Kolkata,Credit Card,4
TXN03931,13,February,2025,Thursday,Acer,Aspire 5,3,58402,Tara Guha,F,40,Lucknow,UPI,1
TXN03932,13,August,2024,Tuesday,Lenovo,IdeaPad S340,3,48709,Jayan Sur,M,29,Meerut,Cash,2
TXN03933,20,January,2025,Monday,HP,Omen 15,3,44167,Ahana  Sabharwal,F,18,Pune,Credit Card,4
TXN03934,22,December,2024,Sunday,MSI,GF63 Thin,1,75061,Aarav Das,M,27,Bhopal,UPI,3
TXN03935,9,March,2025,Sunday,Asus,TUF Gaming,1,36025,Indranil Viswanathan,M,61,Rajkot,Credit Card,2
TXN03936,23,November,2024,Saturday,HP,Omen 15,5,46251,Neysa Amble,F,64,Meerut,UPI,4
TXN03937,18,July,2024,Thursday,Dell,XPS 13,3,95772,Vaibhav Babu,M,20,Jaipur,UPI,5
TXN03938,30,April,2024,Tuesday,HP,Envy 13,2,73432,Samiha Gopal,F,34,Agra,UPI,3
TXN03939,22,July,2024,Monday,Apple,MacBook Pro,4,82508,Hazel Sridhar,F,23,Kalyan,UPI,2
TXN03940,4,January,2025,Saturday,Apple,MacBook Air,5,36475,Nirvaan Kakar,M,43,Visakhapatnam,Cash,3
TXN03941,22,December,2024,Sunday,Acer,Swift 3,1,55137,Aniruddh Suri,M,36,Vasai-Virar,UPI,1
TXN03942,24,October,2024,Thursday,Asus,ROG Zephyrus,1,84123,Nirvi Vala,F,55,Mumbai,Debit Card,1
TXN03943,15,March,2025,Saturday,Lenovo,IdeaPad S340,4,29561,Nirvaan Bedi,M,63,Visakhapatnam,Cash,1
TXN03944,29,July,2024,Monday,Apple,MacBook Pro,2,78589,Ehsaan Borde,M,56,Patna,Cash,2
TXN03945,25,January,2025,Saturday,MSI,GF63 Thin,3,78919,Ivan Shankar,M,52,Nashik,Debit Card,4
TXN03946,30,September,2024,Monday,MSI,GF63 Thin,1,31032,Tiya Rajan,F,19,Srinagar,Credit Card,1
TXN03947,29,August,2024,Thursday,Asus,ROG Zephyrus,2,62256,Hunar Savant,M,55,Nashik,Credit Card,4
TXN03948,16,January,2025,Thursday,MSI,GF63 Thin,1,50408,Divyansh Dugar,M,60,Hyderabad,Credit Card,2
TXN03949,24,June,2024,Monday,MSI,GF63 Thin,2,92328,Tara Raja,F,20,Patna,Credit Card,2
TXN03950,13,November,2024,Wednesday,HP,Omen 15,5,27779,Kismat Char,M,34,Nagpur,Credit Card,2
TXN03951,16,December,2024,Monday,Dell,Latitude 7490,1,63574,Inaaya  Wali,F,44,Kanpur,Credit Card,3
TXN03952,16,October,2024,Wednesday,Apple,MacBook Pro,4,84193,Dhruv Khanna,M,61,Vadodara,UPI,4
TXN03953,6,June,2024,Thursday,HP,Pavilion x360,4,60520,Neelofar Chada,F,39,Jaipur,Cash,5
TXN03954,18,February,2025,Tuesday,Asus,TUF Gaming,3,35056,Shayak Ahluwalia,M,62,Vasai-Virar,Credit Card,5
TXN03955,7,May,2024,Tuesday,Acer,Predator Helios,1,63131,Manjari Rattan,F,22,Chennai,Debit Card,2
TXN03956,20,October,2024,Sunday,Acer,Swift 3,4,55193,Raghav Kapadia,M,58,Meerut,Credit Card,1
TXN03957,15,April,2025,Tuesday,Asus,VivoBook 15,5,66830,Hridaan Kunda,M,52,Surat,Credit Card,4
TXN03958,29,April,2025,Tuesday,Dell,Inspiron 15,2,77286,Ishita Dhar,F,62,Kanpur,Credit Card,2
TXN03959,9,December,2024,Monday,HP,Envy 13,1,53818,Tejas Rama,M,33,Vasai-Virar,Debit Card,1
TXN03960,17,August,2024,Saturday,Apple,MacBook Air,2,26281,Reyansh Lad,M,37,Hyderabad,Credit Card,4
TXN03961,3,December,2024,Tuesday,Asus,TUF Gaming,5,75215,Rati Goswami,F,50,Indore,Credit Card,2
TXN03962,31,March,2025,Monday,MSI,GF63 Thin,5,41055,Saksham Malhotra,M,60,Srinagar,Cash,4
TXN03963,11,May,2024,Saturday,Lenovo,ThinkPad X1,2,36220,Nitya Garg,F,45,Kalyan,Credit Card,1
TXN03964,13,April,2025,Sunday,HP,Envy 13,4,71357,Saksham Tripathi,M,24,Rajkot,Credit Card,1
TXN03965,5,November,2024,Tuesday,Dell,Inspiron 15,3,64118,Manjari Bajwa,F,64,Nagpur,Cash,1
TXN03966,15,July,2024,Monday,Acer,Aspire 5,3,29915,Aarna Kar,F,41,Mumbai,Cash,3
TXN03967,3,April,2025,Thursday,Dell,XPS 13,5,65333,Amira Ramaswamy,F,38,Bhopal,Credit Card,1
TXN03968,19,October,2024,Saturday,HP,Pavilion x360,3,31992,Kaira Dhillon,F,42,Bengaluru,UPI,3
TXN03969,4,May,2024,Saturday,Asus,TUF Gaming,3,61450,Yuvraj  Ramaswamy,M,47,Faridabad,Credit Card,1
TXN03970,2,December,2024,Monday,HP,Omen 15,3,30406,Manjari Kapoor,F,49,Visakhapatnam,UPI,5
TXN03971,27,December,2024,Friday,Lenovo,ThinkPad X1,4,88230,Biju Rajan,M,60,Srinagar,Debit Card,2
TXN03972,31,August,2024,Saturday,Acer,Predator Helios,5,40149,Kiaan Dutta,M,25,Faridabad,Debit Card,1
TXN03973,1,July,2024,Monday,HP,Pavilion x360,3,70692,Vritika Vig,F,50,Kanpur,Cash,5
TXN03974,3,December,2024,Tuesday,Lenovo,Legion Y540,5,95778,Nitara Atwal,F,26,Mumbai,UPI,3
TXN03975,21,April,2025,Monday,Asus,TUF Gaming,4,71448,Samaira Thakkar,F,26,Srinagar,Credit Card,4
TXN03976,12,October,2024,Saturday,Acer,Predator Helios,4,61990,Kimaya Sarna,F,43,Kalyan,Credit Card,3
TXN03977,1,December,2024,Sunday,Dell,XPS 13,2,68377,Ehsaan Kuruvilla,M,47,Rajkot,Cash,1
TXN03978,28,December,2024,Saturday,Dell,Latitude 7490,3,46706,Oorja Sehgal,F,28,Kalyan,UPI,5
TXN03979,1,April,2025,Tuesday,HP,Omen 15,1,36790,Keya Sarraf,F,38,Kolkata,Credit Card,1
TXN03980,28,February,2025,Friday,Apple,MacBook Pro,2,97674,Yuvaan Samra,M,29,Pune,Debit Card,5
TXN03981,10,May,2024,Friday,HP,Omen 15,5,38123,Kimaya Bora,F,65,Hyderabad,Credit Card,4
TXN03982,11,February,2025,Tuesday,Asus,TUF Gaming,1,62835,Divyansh Walia,M,53,Nashik,Debit Card,2
TXN03983,17,September,2024,Tuesday,Dell,Inspiron 15,2,52203,Uthkarsh Sane,M,49,Patna,Cash,1
TXN03984,4,April,2025,Friday,Dell,Inspiron 15,1,51473,Baiju Bawa,M,25,Vadodara,Cash,2
TXN03985,26,October,2024,Saturday,Apple,MacBook Pro,4,77987,Oorja Dugar,F,21,Meerut,UPI,3
TXN03986,3,March,2025,Monday,Asus,VivoBook 15,3,37591,Kanav Kala,M,23,Thane,UPI,4
TXN03987,19,June,2024,Wednesday,Dell,Inspiron 15,3,68109,Romil Chakrabarti,M,20,Meerut,Debit Card,4
TXN03988,24,March,2025,Monday,Acer,Swift 3,2,36519,Navya Mani,F,64,Nashik,Debit Card,2
TXN03989,15,April,2025,Tuesday,Dell,Inspiron 15,4,87234,Yashvi Majumdar,M,22,Jaipur,Cash,2
TXN03990,5,March,2025,Wednesday,Lenovo,IdeaPad S340,1,50657,Divit Swaminathan,M,46,Vasai-Virar,Debit Card,3
TXN03991,29,May,2024,Wednesday,Asus,VivoBook 15,1,29932,Hansh Sanghvi,M,41,Mumbai,Credit Card,5
TXN03992,25,November,2024,Monday,Dell,XPS 13,3,63682,Trisha Madan,F,49,Vasai-Virar,Debit Card,5
TXN03993,6,August,2024,Tuesday,Apple,MacBook Air,4,82002,Mehul Ganesh,F,19,Visakhapatnam,Debit Card,1
TXN03994,1,October,2024,Tuesday,Dell,Inspiron 15,2,76394,Jayant Karpe,M,35,Mumbai,Debit Card,4
TXN03995,8,May,2024,Wednesday,Lenovo,IdeaPad S340,3,27656,Mamooty Bera,M,27,Ghaziabad,Debit Card,3
TXN03996,8,April,2025,Tuesday,MSI,GF63 Thin,1,46043,Lakshit Bera,M,46,Nashik,UPI,4
TXN03997,6,November,2024,Wednesday,Dell,XPS 13,2,63525,Yasmin Mahal,M,49,Vadodara,Debit Card,4
TXN03998,10,April,2025,Thursday,Apple,MacBook Air,4,36063,Ojas Bava,M,63,Chennai,UPI,4
TXN03999,19,October,2024,Saturday,Apple,MacBook Pro,4,74789,Yuvraj  Ahuja,M,42,Agra,UPI,5
TXN04000,9,January,2025,Thursday,Dell,Latitude 7490,2,93133,Kimaya Grover,F,53,Nashik,UPI,1
TXN04001,21,February,2025,Friday,Dell,Latitude 7490,3,49068,Taran Das,M,39,Ghaziabad,Credit Card,2
TXN04002,7,December,2024,Saturday,Apple,MacBook Air,5,45846,Ritvik Setty,M,53,Faridabad,Cash,4
TXN04003,15,March,2025,Saturday,MSI,GF63 Thin,3,26101,Anya Dixit,F,30,Patna,Debit Card,5
TXN04004,24,July,2024,Wednesday,Asus,VivoBook 15,2,62183,Yashvi Sethi,M,28,Pune,Debit Card,5
TXN04005,28,June,2024,Friday,Acer,Predator Helios,1,77026,Vidur Deshpande,M,25,Indore,Debit Card,5
TXN04006,16,February,2025,Sunday,HP,Pavilion x360,1,50273,Samaira Wable,F,31,Ahmedabad,Credit Card,1
TXN04007,20,June,2024,Thursday,Acer,Aspire 5,2,78623,Lakshit Chana,M,45,Lucknow,Cash,4
TXN04008,13,July,2024,Saturday,HP,Omen 15,5,65359,Hunar Kalla,M,58,Varanasi,UPI,3
TXN04009,24,May,2024,Friday,Dell,Inspiron 15,3,74641,Lakshit Varghese,M,26,Hyderabad,Credit Card,2
TXN04010,7,November,2024,Thursday,Asus,TUF Gaming,1,31132,Advik Bhakta,M,59,Kanpur,Credit Card,5
TXN04011,4,January,2025,Saturday,Asus,TUF Gaming,5,97830,Ayesha Sodhi,F,43,Surat,Credit Card,5
TXN04012,7,January,2025,Tuesday,HP,Pavilion x360,1,65875,Miraan Lalla,M,30,Bengaluru,UPI,2
TXN04013,21,April,2025,Monday,MSI,GF63 Thin,2,87842,Nishith Jayaraman,M,57,Lucknow,Credit Card,4
TXN04014,1,July,2024,Monday,Apple,MacBook Pro,4,48342,Jivika Brar,F,51,Bengaluru,UPI,3
TXN04015,18,September,2024,Wednesday,HP,Omen 15,2,27732,Darshit Taneja,M,28,Patna,Cash,5
TXN04016,16,July,2024,Tuesday,Asus,ROG Zephyrus,2,63907,Navya Chokshi,F,34,Visakhapatnam,Debit Card,5
TXN04017,4,February,2025,Tuesday,Dell,Inspiron 15,4,36253,Kiaan Basak,M,51,Bengaluru,Debit Card,3
TXN04018,20,February,2025,Thursday,HP,Pavilion x360,5,55914,Miraan Dash,M,19,Surat,Cash,2
TXN04019,13,June,2024,Thursday,Dell,XPS 13,5,48492,Indrajit Dora,M,57,Kalyan,Debit Card,2
TXN04020,19,February,2025,Wednesday,MSI,GF63 Thin,2,56487,Arhaan Behl,M,42,Agra,Cash,2
TXN04021,9,November,2024,Saturday,MSI,GF63 Thin,2,60727,Madhav Batra,M,35,Surat,UPI,1
TXN04022,26,November,2024,Tuesday,Dell,Inspiron 15,3,43937,Neelofar Chanda,F,52,Bengaluru,Cash,1
TXN04023,29,April,2024,Monday,HP,Pavilion x360,5,68942,Anaya Barad,F,28,Hyderabad,UPI,4
TXN04024,31,January,2025,Friday,Dell,Latitude 7490,1,43251,Taimur Sheth,M,28,Lucknow,Cash,2
TXN04025,14,July,2024,Sunday,Dell,Inspiron 15,3,44201,Aradhya Dalal,F,28,Bhopal,UPI,5
TXN04026,22,July,2024,Monday,MSI,GF63 Thin,5,67997,Saksham Dutta,M,31,Chennai,UPI,5
TXN04027,4,May,2024,Saturday,Asus,TUF Gaming,2,69460,Lavanya Chana,F,22,Surat,Cash,3
TXN04028,5,November,2024,Tuesday,Acer,Predator Helios,1,53553,Zaina Kapur,F,33,Meerut,Cash,5
TXN04029,10,July,2024,Wednesday,Dell,Latitude 7490,2,55161,Tiya Sha,F,31,Varanasi,Cash,4
TXN04030,1,February,2025,Saturday,MSI,GF63 Thin,2,46471,Lakshay Mammen,M,33,Hyderabad,Debit Card,3
TXN04031,19,August,2024,Monday,HP,Envy 13,1,39857,Nehmat Yohannan,M,31,Kolkata,Cash,3
TXN04032,14,June,2024,Friday,Lenovo,IdeaPad S340,3,40643,Abram Ramaswamy,M,44,Vadodara,UPI,4
TXN04033,2,February,2025,Sunday,MSI,GF63 Thin,2,31314,Riaan Halder,M,18,Bengaluru,Credit Card,4
TXN04034,11,September,2024,Wednesday,MSI,Modern 14,1,55801,Veer Kar,M,42,Kanpur,Cash,4
TXN04035,23,March,2025,Sunday,Dell,Latitude 7490,2,92813,Purab Tara,M,18,Rajkot,UPI,3
TXN04036,10,October,2024,Thursday,Acer,Predator Helios,3,62073,Riya Som,F,49,Jaipur,UPI,2
TXN04037,19,October,2024,Saturday,MSI,GF63 Thin,2,90771,Urvi Bahri,F,53,Agra,UPI,1
TXN04038,3,May,2024,Friday,Dell,Latitude 7490,4,37962,Seher Gupta,F,38,Visakhapatnam,UPI,3
